  16.0000  -24.0000 2
  14.5000  -23.1340 2
  99.0000   99.0000 3
9999 9999 Shimada <identity>GPlates-e5c6eae3-2c18-4e0c-aa24-83ec8230a815</identity>
   1  200.0 -999.0 UN   0   0   1     6
  17.0000 -118.0000 3
  18.0000 -118.0000 3
  16.5000 -117.1340 2
  16.5000 -118.8660 2
  18.0000 -118.0000 2
  16.5000 -117.1340 2
  99.0000   99.0000 3
9999 9999 Hawaii <identity>GPlates-d1964dd2-df2e-457d-8e4b-bf95083e4b38</identity>
   1  200.0 -999.0 UN   0   0   1     6
  19.0000 -155.0000 3
  20.0000 -155.0000 3
  18.5000 -154.1340 2
  18.5000 -155.8660 2
  20.0000 -155.0000 2
  18.5000 -154.1340 2
  99.0000   99.0000 3
9999 9999 Socorro <identity>GPlates-b7ab0e24-1a4e-4458-aa5a-7de0a2dbd11b</identity>
   1  200.0 -999.0 UN   0   0   1     6
  19.0000 -111.0000 3
  20.0000 -111.0000 3
  18.5000 -110.1340 2
  18.5000 -111.8660 2
  20.0000 -111.0000 2
  18.5000 -110.1340 2
  99.0000   99.0000 3
9999 9999 Hainan <identity>GPlates-5f711025-9d61-4ccc-93d3-38d4459a2510</identity>
   1  200.0 -999.0 UN   0   0   1     6
  20.0000  110.0000 3
  21.0000  110.0000 3
  19.5000  110.8660 2
  19.5000  109.1340 2
  21.0000  110.0000 2
  19.5000  110.8660 2
  99.0000   99.0000 3
9999 9999 Tibesti <identity>GPlates-344f4bb1-d001-4273-8694-814bff2706fa</identity>
   1  200.0 -999.0 UN   0   0   1     6
  21.0000   17.0000 3
  22.0000   17.0000 3
  20.5000   17.8660 2
  20.5000   16.1340 2
  22.0000   17.0000 2
  20.5000   17.8660 2
  99.0000   99.0000 3
9999 9999 Atlantic_Ridge <identity>GPlates-3b92b789-b9ae-4248-9fcb-aa1193f5f630</identity>
   1  200.0 -999.0 UN   0   0   1     6
  22.0000  -45.0000 3
  23.0000  -45.0000 3
  21.5000  -44.1340 2
  21.5000  -45.8660 2
  23.0000  -45.0000 2
  21.5000  -44.1340 2
  99.0000   99.0000 3
9999 9999 Hoggar <identity>GPlates-4f5ce98d-17c1-40ee-996b-d1249a55361e</identity>
   1  200.0 -999.0 UN   0   0   1     6
  23.0000    6.0000 3
  24.0000    6.0000 3
  22.5000    6.8660 2
  22.5000    5.1340 2
  24.0000    6.0000 2
  22.5000    6.8660 2
  99.0000   99.0000 3
9999 9999 Baja_Guadalupe <identity>GPlates-b965db0d-bdd0-4d29-a292-d07656c6c51a</identity>
   1  200.0 -999.0 UN   0   0   1     6
  27.0000 -113.0000 3
  28.0000 -113.0000 3
  26.5000 -112.1340 2
